timestamp	ch1	ch2	ch3
00:00:00.000	1.326007	1.317949	1.398535
00:00:00.001	1.350183	1.331136	1.453480
00:00:00.001	1.333333	1.328205	1.382418
00:00:00.002	1.308425	1.320147	1.320147
00:00:00.002	1.306227	1.312088	1.273993
00:00:00.002	1.317949	1.323077	1.284982
00:00:00.003	1.331868	1.326740	1.303297
00:00:00.003	1.377289	1.321612	1.314286
00:00:00.003	1.375092	1.308425	1.315018
00:00:00.004	1.334066	1.316484	1.319414
00:00:00.004	1.306227	1.323077	1.317216
00:00:00.004	1.276190	1.312821	1.304762
00:00:00.005	1.345055	1.293773	1.303297
00:00:00.005	1.161905	1.292308	1.303297
00:00:00.005	1.217582	1.312821	1.299634
00:00:00.006	1.347253	1.331136	1.311355
00:00:00.006	1.334799	1.349451	1.316484
00:00:00.007	1.324542	1.353846	1.320147
00:00:00.007	1.309158	1.327473	1.319414
00:00:00.007	1.274725	1.316484	1.318681
00:00:00.008	1.278388	1.310623	1.323077
00:00:00.008	1.309158	1.327473	1.323810
00:00:00.008	1.333333	1.323810	1.323810
00:00:00.009	1.359707	1.274725	1.320147
00:00:00.009	1.301099	1.236630	1.308425
00:00:00.041	1.347253	1.272527	1.312821
00:00:00.042	1.320147	1.316484	1.323077
00:00:00.042	1.273993	1.323810	1.309890
00:00:00.042	1.230037	1.332601	1.311355
00:00:00.043	1.268864	1.332601	1.334066
00:00:00.043	1.243223	1.356044	1.326740
00:00:00.043	1.335531	1.382418	1.336264
00:00:00.044	1.442491	1.366300	1.347253
00:00:00.044	1.498168	1.299634	1.337729
00:00:00.045	1.387546	1.260073	1.318681
00:00:00.045	1.273260	1.267399	1.306960
00:00:00.045	1.271062	1.345055	1.305495
00:00:00.046	1.440293	1.397802	1.307692
00:00:00.046	1.347253	1.413919	1.291575
00:00:00.046	1.246154	1.398535	1.306227
00:00:00.047	1.326740	1.356777	1.323810
00:00:00.047	1.358242	1.296703	1.335531
00:00:00.047	1.312088	1.242491	1.347253
00:00:00.048	1.279853	1.298168	1.320147
00:00:00.048	1.298168	1.315018	1.319414
00:00:00.048	1.268864	1.300366	1.312821
00:00:00.049	1.244689	1.311355	1.323810
00:00:00.049	1.265201	1.303297	1.312821
00:00:00.050	1.306960	1.311355	1.321612
00:00:00.050	1.312088	1.303297	1.314286
00:00:00.050	1.316484	1.306960	1.315018
00:00:00.051	1.315018	1.315751	1.329670
00:00:00.051	1.323810	1.326007	1.333333
