timestamp	ch1	ch2	ch3
00:00:00.000	1.375824	1.323810	1.326740
00:00:00.001	1.331868	1.308425	1.312821
00:00:00.001	1.263004	1.314286	1.315018
00:00:00.001	1.213919	1.300366	1.300366
00:00:00.002	1.272527	1.300366	1.301832
00:00:00.002	1.303297	1.315751	1.328205
00:00:00.002	1.323077	1.323810	1.323077
00:00:00.003	1.328938	1.314286	1.327473
00:00:00.003	1.306227	1.301832	1.305495
00:00:00.003	1.306960	1.329670	1.330403
00:00:00.004	1.312821	1.330403	1.326007
00:00:00.004	1.334066	1.315018	1.321612
00:00:00.005	1.335531	1.309890	1.315751
00:00:00.005	1.353114	1.315018	1.312821
00:00:00.005	1.342857	1.328205	1.320879
00:00:00.006	1.304762	1.306227	1.312088
00:00:00.006	1.328938	1.313553	1.326007
00:00:00.006	1.310623	1.320879	1.331868
00:00:00.011	1.314286	1.322344	1.320147
00:00:00.011	1.333333	1.309890	1.309890
00:00:00.011	1.358974	1.319414	1.323810
00:00:00.011	1.334799	1.317949	1.333333
00:00:00.011	1.312821	1.314286	1.319414
00:00:00.011	1.314286	1.326740	1.320147
00:00:00.011	1.296703	1.312088	1.303297
00:00:00.011	1.286447	1.323077	1.314286
00:00:00.011	1.280586	1.323810	1.311355
00:00:00.011	1.261538	1.311355	1.295238
00:00:00.011	1.281319	1.328938	1.318681
00:00:00.011	1.315018	1.315018	1.338462
00:00:00.011	1.320147	1.316484	1.323810
00:00:00.011	1.293773	1.316484	1.302564
00:00:00.015	1.292308	1.309890	1.288645
00:00:00.015	1.336996	1.331136	1.350183
00:00:00.015	1.323077	1.304762	1.321612
00:00:00.015	1.323077	1.316484	1.330403
00:00:00.015	1.304029	1.320147	1.317216
00:00:00.015	1.271795	1.328938	1.322344
00:00:00.015	1.287179	1.317949	1.298901
00:00:00.015	1.301099	1.312821	1.294505
00:00:00.015	1.331868	1.317949	1.320147
00:00:00.015	1.364835	1.320879	1.334066
00:00:00.015	1.331868	1.327473	1.336264
00:00:00.016	1.338462	1.314286	1.318681
00:00:00.016	1.306960	1.308425	1.325275
00:00:00.016	1.291575	1.318681	1.328205
00:00:00.017	1.278388	1.317216	1.323077
00:00:00.017	1.289377	1.321612	1.314286
00:00:00.017	1.449084	1.317216	1.318681
00:00:00.018	1.458608	1.305495	1.315751
00:00:00.050	1.328205	1.331136	1.318681
00:00:00.050	1.218315	1.326740	1.300366
00:00:00.051	1.260806	1.323810	1.305495
00:00:00.051	1.298901	1.316484	1.305495
00:00:00.051	1.323810	1.323077	1.323077
00:00:00.052	1.328205	1.324542	1.328938
00:00:00.052	1.328938	1.326740	1.330403
00:00:00.053	1.323810	1.326007	1.332601
00:00:00.053	1.327473	1.312088	1.326007
00:00:00.053	1.350183	1.273993	1.331136
00:00:00.054	1.374359	1.266667	1.323810
00:00:00.054	1.409524	1.284982	1.337729
00:00:00.054	1.365568	1.310623	1.335531
00:00:00.055	1.238095	1.312088	1.304029
00:00:00.055	1.260806	1.349451	1.304762
00:00:00.055	1.364835	1.382418	1.315751
00:00:00.056	1.324542	1.402930	1.317949
00:00:00.056	1.071795	1.400000	1.288645
00:00:00.056	1.003663	1.345788	1.282784
00:00:00.057	1.223443	1.299634	1.291575
00:00:00.057	1.325275	1.291575	1.305495
00:00:00.058	1.375092	1.309890	1.323810
00:00:00.058	1.346520	1.304029	1.315751
00:00:00.058	1.319414	1.306227	1.320879
00:00:00.059	1.300366	1.315751	1.337729
00:00:00.059	1.288645	1.305495	1.344322
00:00:00.059	1.284982	1.305495	1.337729
00:00:00.060	1.352381	1.315751	1.336264
00:00:00.060	1.497436	1.318681	1.328938
00:00:00.060	1.417582	1.301832	1.312821
00:00:00.061	1.312088	1.309890	1.315751
00:00:00.061	1.284249	1.311355	1.312821
00:00:00.061	1.396337	1.317949	1.328205
00:00:00.062	1.429304	1.320147	1.350916
00:00:00.062	1.350183	1.318681	1.336996
00:00:00.063	1.353114	1.320879	1.318681
00:00:00.063	1.327473	1.314286	1.312821
00:00:00.063	1.270330	1.312821	1.308425
00:00:00.064	1.188278	1.309890	1.293773
00:00:00.064	1.247619	1.326007	1.315018
00:00:00.064	1.294505	1.335531	1.315018
00:00:00.066	1.273993	1.322344	1.312821
00:00:00.066	1.273993	1.332601	1.327473
00:00:00.066	1.259341	1.323810	1.301832
00:00:00.066	1.289377	1.323810	1.317949
00:00:00.066	1.312821	1.317949	1.330403
00:00:00.067	1.315018	1.320147	1.335531
00:00:00.067	1.326740	1.317216	1.318681
00:00:00.067	1.322344	1.316484	1.293040
00:00:00.068	1.332601	1.321612	1.332601
00:00:00.100	1.306227	1.317216	1.364103
00:00:00.100	1.306227	1.327473	1.344322
00:00:00.101	1.298168	1.321612	1.318681
00:00:00.101	1.273993	1.317949	1.312821
00:00:00.101	1.353846	1.330403	1.329670
00:00:00.102	1.334799	1.315018	1.327473
00:00:00.102	1.352381	1.303297	1.353114
00:00:00.102	1.305495	1.302564	1.344322
00:00:00.103	1.400000	1.304029	1.320879
00:00:00.103	1.600000	1.315018	1.289377
00:00:00.103	1.729670	1.340659	1.311355
00:00:00.105	1.442491	1.321612	1.295238
00:00:00.105	0.920879	1.304029	1.285714
00:00:00.105	0.930403	1.314286	1.295971
00:00:00.105	1.243223	1.342125	1.320147
00:00:00.105	1.372894	1.288645	1.336264
00:00:00.108	1.320879	1.279121	1.336996
00:00:00.108	1.325275	1.299634	1.327473
00:00:00.108	1.198535	1.314286	1.317949
00:00:00.109	1.131868	1.329670	1.304029
00:00:00.109	1.356777	1.372161	1.313553
00:00:00.109	1.373626	1.399267	1.315751
00:00:00.109	1.290842	1.408059	1.300366
00:00:00.109	1.298168	1.373626	1.317216
00:00:00.109	1.373626	1.309890	1.325275
00:00:00.109	1.341392	1.291575	1.304029
00:00:00.109	1.339194	1.293773	1.321612
